second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
241.0;29.0;16.0;4.0;0.5;0.5;0.4686530232429504;0.4686530232429504;0.0115203857421875;231.0;0.4529411792755127;0.4529411792755127;0.0;0.0;0.0;40.0;2.0
284.0;16.0;26.0;2.0;0.75;0.5;0.7810218930244446;0.5231143832206726;0.006561279296875;140.0;0.7977099418640137;0.5343511700630188;0.0;0.0;0.0;26.0;3.0
240.0;17.0;30.0;2.0;0.3000000119209289;0.2000000029802322;0.8393273949623108;0.8348053097724915;0.5999908447265625;156.0;0.4352031052112579;0.301740825176239;0.0;0.0;0.0;54.0;4.0
241.0;29.0;16.0;4.0;0.5;0.5;0.4686530232429504;0.4686530232429504;0.0115203857421875;231.0;0.4529411792755127;0.4529411792755127;0.0;0.0;0.0;40.0;5.0
220.0;6.0;32.0;1.0;0.1000000014901161;0.699999988079071;0.0400946289300918;0.9890280365943908;0.029998779296875;37.0;0.0883054882287979;0.6181384325027466;0.0;0.0;0.0;12.0;1.0
241.0;16.0;19.0;1.0;0.5;0.125;0.5313469767570496;0.1005586609244346;0.002471923828125;45.0;0.5470588207244873;0.0882352963089943;0.0;0.0;0.0;3.0;2.0
284.0;26.0;16.0;1.0;0.25;0.25;0.2189781069755554;0.2189781069755554;0.00274658203125;53.0;0.2022900730371475;0.2022900730371475;0.0;0.0;0.0;7.0;3.0
240.0;14.0;33.0;1.0;0.1000000014901161;0.5;0.0;0.153029590845108;0.0;37.0;0.0715667307376861;0.3578336536884308;0.0;0.0;0.0;10.0;4.0
241.0;16.0;19.0;1.0;0.5;0.125;0.5313469767570496;0.1005586609244346;0.002471923828125;45.0;0.5470588207244873;0.0882352963089943;0.0;0.0;0.0;3.0;5.0
220.0;9.0;32.0;1.0;0.1000000014901161;0.699999988079071;0.0267365500330925;0.9890280365943908;0.0200042724609375;37.0;0.0883054882287979;0.6181384325027466;0.0;0.0;0.0;10.0;1.0
242.0;19.0;16.0;1.0;0.3333333432674408;0.6666666865348816;0.3333333432674408;0.6666666865348816;0.002471923828125;45.0;0.3333333432674408;0.6666666865348816;0.0;0.0;0.0;3.0;2.0
284.0;16.0;29.0;1.0;0.75;0.25;0.7810218930244446;0.2579075396060943;0.00323486328125;69.0;0.7977099418640137;0.2633587718009949;0.0;0.0;0.0;28.0;3.0
240.0;17.0;32.0;1.0;0.3000000119209289;0.1000000014901161;0.8393273949623108;0.0045221010223031;0.0032501220703125;69.0;0.4352031052112579;0.1334622800350189;0.0;0.0;0.0;35.0;4.0
242.0;19.0;16.0;1.0;0.3333333432674408;0.6666666865348816;0.3333333432674408;0.6666666865348816;0.002471923828125;45.0;0.3333333432674408;0.6666666865348816;0.0;0.0;0.0;3.0;5.0
220.0;11.0;32.0;1.0;0.1000000014901161;0.699999988079071;0.0400946289300918;0.9890280365943908;0.029998779296875;37.0;0.0883054882287979;0.6181384325027466;0.0;0.0;0.0;13.0;1.0
242.0;16.0;20.0;1.0;0.3333333432674408;0.3333333432674408;0.3333333432674408;0.3333333432674408;0.002471923828125;45.0;0.3333333432674408;0.3333333432674408;0.0;0.0;0.0;7.0;2.0
285.0;16.0;29.0;3.0;0.625;0.375;0.046372540295124;0.0299904663115739;0.01055908203125;234.0;0.6232143044471741;0.4178571403026581;0.0;0.0;0.0;31.0;3.0
241.0;17.0;32.0;3.0;0.5454545617103577;0.2727272808551788;0.9409719705581664;0.0446089468896389;0.0105743408203125;234.0;0.6118143200874329;0.3291139304637909;0.0;0.0;0.0;38.0;4.0
242.0;16.0;20.0;1.0;0.3333333432674408;0.3333333432674408;0.3333333432674408;0.3333333432674408;0.002471923828125;45.0;0.3333333432674408;0.3333333432674408;0.0;0.0;0.0;7.0;5.0
220.0;14.0;32.0;1.0;0.1000000014901161;0.699999988079071;0.0133580779656767;0.9890280365943908;0.0099945068359375;37.0;0.0883054882287979;0.6181384325027466;0.0;0.0;0.0;8.0;1.0
242.0;20.0;16.0;1.0;0.3333333432674408;0.6666666865348816;0.3333333432674408;0.6666666865348816;0.002471923828125;45.0;0.3333333432674408;0.6666666865348816;0.0;0.0;0.0;8.0;2.0
285.0;29.0;16.0;2.0;0.25;0.25;0.0163820758461952;0.0163820758461952;0.005767822265625;115.0;0.2053571492433548;0.2053571492433548;0.0;0.0;0.0;12.0;3.0
241.0;17.0;30.0;2.0;0.5454545617103577;0.1818181872367859;0.9409719705581664;0.8859350085258484;0.2100067138671875;156.0;0.6118143200874329;0.2194092869758606;0.0;0.0;0.0;56.0;4.0
242.0;20.0;16.0;1.0;0.3333333432674408;0.6666666865348816;0.3333333432674408;0.6666666865348816;0.002471923828125;45.0;0.3333333432674408;0.6666666865348816;0.0;0.0;0.0;8.0;5.0
220.0;15.0;32.0;1.0;0.1000000014901161;0.699999988079071;0.7885549068450928;0.9890280365943908;0.589996337890625;37.0;0.0883054882287979;0.6181384325027466;0.0;0.0;0.0;11.0;1.0
243.0;48.0;49.0;1.0;0.2000000029802322;0.2000000029802322;0.8470247387886047;0.8470247387886047;0.5;96.0;0.2681564390659332;0.2681564390659332;1.0;0.0;0.0;1.0;2.0
285.0;48.0;49.0;1.0;0.125;0.125;0.9372453689575196;0.9372453689575196;0.329986572265625;96.0;0.1714285761117935;0.1714285761117935;1.0;0.0;0.0;1.0;3.0
241.0;32.0;17.0;4.0;0.3636363744735718;0.4545454680919647;0.048599936068058;0.0590279996395111;0.0115203857421875;231.0;0.324894517660141;0.3881856501102447;0.0;0.0;0.0;32.0;4.0
243.0;48.0;49.0;1.0;0.2000000029802322;0.2000000029802322;0.8470247387886047;0.8470247387886047;0.5;96.0;0.2681564390659332;0.2681564390659332;1.0;0.0;0.0;1.0;5.0
220.0;16.0;22.0;2.0;0.2000000029802322;0.2000000029802322;0.0076681487262248;0.0076681487262248;0.0057373046875;115.0;0.2744629979133606;0.2744629979133606;0.0;0.0;0.0;20.0;1.0
243.0;16.0;25.0;3.0;0.6000000238418579;0.6000000238418579;0.0174481719732284;0.0174481719732284;0.0102996826171875;225.0;0.6284916400909424;0.6284916400909424;0.0;0.0;0.0;33.0;2.0
285.0;16.0;21.0;2.0;0.625;0.25;0.046372540295124;0.0163820758461952;0.005767822265625;115.0;0.6232143044471741;0.2053571492433548;0.0;0.0;0.0;16.0;3.0
241.0;17.0;21.0;1.0;0.5454545617103577;0.0909090936183929;0.9409719705581664;0.0104280654340982;0.002471923828125;45.0;0.6118143200874329;0.0632911399006843;0.0;0.0;0.0;10.0;4.0
243.0;16.0;25.0;3.0;0.6000000238418579;0.6000000238418579;0.0174481719732284;0.0174481719732284;0.0102996826171875;225.0;0.6284916400909424;0.6284916400909424;0.0;0.0;0.0;33.0;5.0
221.0;22.0;16.0;2.0;0.5;0.5;0.4668400585651397;0.4668400585651397;0.0054779052734375;107.0;0.4495798349380493;0.4495798349380493;0.0;0.0;0.0;16.0;1.0
243.0;1.0;32.0;1.0;0.2000000029802322;0.2000000029802322;0.1355270594358444;0.1355270594358444;0.0800018310546875;37.0;0.1033519580960273;0.1033519580960273;0.0;0.0;0.0;14.0;2.0
286.0;21.0;16.0;2.0;0.6666666865348816;0.6666666865348816;0.6884615421295166;0.6884615421295166;0.005462646484375;107.0;0.7039473652839661;0.7039473652839661;0.0;0.0;0.0;12.0;3.0
241.0;21.0;17.0;1.0;0.0909090936183929;0.4545454680919647;0.0104280654340982;0.0590279996395111;0.002471923828125;45.0;0.0632911399006843;0.3881856501102447;0.0;0.0;0.0;10.0;4.0
243.0;1.0;32.0;1.0;0.2000000029802322;0.2000000029802322;0.1355270594358444;0.1355270594358444;0.0800018310546875;37.0;0.1033519580960273;0.1033519580960273;0.0;0.0;0.0;14.0;5.0
221.0;16.0;27.0;2.0;0.5;0.5;0.5331599712371826;0.5331599712371826;0.006256103515625;131.0;0.5504201650619507;0.5504201650619507;0.0;0.0;0.0;22.0;1.0
244.0;9.0;32.0;1.0;0.1111111119389534;0.2222222238779068;0.4781021773815155;0.4781021773815155;0.019989013671875;37.0;0.0698113217949867;0.1396226435899734;0.0;0.0;0.0;12.0;2.0
286.0;16.0;20.0;1.0;0.3333333432674408;0.3333333432674408;0.3115384578704834;0.3115384578704834;0.002471923828125;45.0;0.2960526347160339;0.2960526347160339;0.0;0.0;0.0;7.0;3.0
242.0;17.0;30.0;2.0;0.75;0.5;0.9970034956932068;0.9940069913864136;0.8199920654296875;156.0;0.8170731663703918;0.6341463327407837;0.0;0.0;0.0;58.0;4.0
244.0;9.0;32.0;1.0;0.1111111119389534;0.2222222238779068;0.4781021773815155;0.4781021773815155;0.019989013671875;37.0;0.0698113217949867;0.1396226435899734;0.0;0.0;0.0;12.0;5.0
222.0;16.0;27.0;1.0;0.4285714328289032;0.1428571492433548;0.4269125759601593;0.1468579173088073;0.0032806396484375;70.0;0.4258474707603454;0.1483050882816314;0.0;0.0;0.0;23.0;1.0
244.0;11.0;32.0;1.0;0.1111111119389534;0.2222222238779068;0.0;0.4781021773815155;0.0;37.0;0.0698113217949867;0.1396226435899734;0.0;0.0;0.0;11.0;2.0
287.0;20.0;16.0;1.0;0.125;0.125;0.0072115384973585;0.0072115384973585;0.002471923828125;45.0;0.0943396240472793;0.0943396240472793;0.0;0.0;0.0;7.0;3.0
242.0;17.0;20.0;1.0;0.75;0.25;0.9970034956932068;0.0029965040739625;0.002471923828125;45.0;0.8170731663703918;0.1829268336296081;0.0;0.0;0.0;4.0;4.0
244.0;11.0;32.0;1.0;0.1111111119389534;0.2222222238779068;0.0;0.4781021773815155;0.0;37.0;0.0698113217949867;0.1396226435899734;0.0;0.0;0.0;11.0;5.0
222.0;27.0;16.0;3.0;0.4285714328289032;0.4285714328289032;0.380464494228363;0.380464494228363;0.0084991455078125;169.0;0.3580508530139923;0.3580508530139923;0.0;0.0;0.0;20.0;1.0
244.0;16.0;25.0;1.0;0.2222222238779068;0.1111111119389534;0.1434306502342224;0.0843065679073333;0.0035247802734375;78.0;0.2320754677057266;0.1471698135137558;0.0;0.0;0.0;34.0;2.0
287.0;3.0;32.0;1.0;0.125;0.375;0.175035610795021;0.5835114121437073;0.05999755859375;37.0;0.0775681361556053;0.2327044010162353;0.0;0.0;0.0;18.0;3.0
242.0;20.0;17.0;1.0;0.25;0.25;0.0029965040739625;0.0029965040739625;0.002471923828125;45.0;0.1829268336296081;0.1829268336296081;0.0;0.0;0.0;4.0;4.0
244.0;16.0;25.0;1.0;0.2222222238779068;0.1111111119389534;0.1434306502342224;0.0843065679073333;0.0035247802734375;78.0;0.2320754677057266;0.1471698135137558;0.0;0.0;0.0;34.0;5.0
222.0;39.0;44.0;1.0;0.1428571492433548;0.1428571492433548;0.1926229447126388;0.1926229447126388;0.004302978515625;102.0;0.2161016911268234;0.2161016911268234;1.0;0.0;0.0;0.0;1.0
244.0;25.0;16.0;4.0;0.4444444477558136;0.4444444477558136;0.275547444820404;0.275547444820404;0.0115203857421875;231.0;0.4358490705490112;0.4358490705490112;0.0;0.0;0.0;28.0;2.0
287.0;9.0;32.0;1.0;0.125;0.375;0.175035610795021;0.5835114121437073;0.05999755859375;37.0;0.0775681361556053;0.2327044010162353;0.0;0.0;0.0;11.0;3.0
243.0;17.0;30.0;2.0;0.800000011920929;0.4000000059604645;0.7548305988311768;0.7477974891662598;0.610015869140625;156.0;0.7384195923805237;0.4250681102275848;0.0;0.0;0.0;60.0;4.0
244.0;25.0;16.0;4.0;0.4444444477558136;0.4444444477558136;0.275547444820404;0.275547444820404;0.0115203857421875;231.0;0.4358490705490112;0.4358490705490112;0.0;0.0;0.0;28.0;5.0
222.0;16.0;21.0;2.0;0.4285714328289032;0.2857142984867096;0.4269125759601593;0.2800546586513519;0.006256103515625;131.0;0.4258474707603454;0.277542382478714;0.0;0.0;0.0;30.0;1.0
244.0;48.0;44.0;1.0;0.1111111119389534;0.1111111119389534;0.1029197052121162;0.1029197052121162;0.004302978515625;102.0;0.1924528330564499;0.1924528330564499;1.0;0.0;0.0;0.0;2.0
287.0;15.0;32.0;1.0;0.125;0.375;0.2334401756525039;0.5835114121437073;0.08001708984375;37.0;0.0775681361556053;0.2327044010162353;0.0;0.0;0.0;9.0;3.0
243.0;49.0;51.0;1.0;0.2000000029802322;0.2000000029802322;0.2451693713665008;0.2451693713665008;0.1999969482421875;96.0;0.2615803778171539;0.2615803778171539;1.0;0.0;0.0;1.0;4.0
244.0;48.0;44.0;1.0;0.1111111119389534;0.1111111119389534;0.1029197052121162;0.1029197052121162;0.004302978515625;102.0;0.1924528330564499;0.1924528330564499;1.0;0.0;0.0;0.0;5.0
223.0;16.0;21.0;1.0;0.4285714328289032;0.1428571492433548;0.4388777613639831;0.1429525762796402;0.003265380859375;70.0;0.4446721374988556;0.143442615866661;0.0;0.0;0.0;31.0;1.0
244.0;16.0;19.0;1.0;0.2222222238779068;0.1111111119389534;0.1434306502342224;0.0591240860521793;0.002471923828125;45.0;0.2320754677057266;0.0849056616425514;0.0;0.0;0.0;4.0;2.0
287.0;16.0;25.0;3.0;0.375;0.375;0.030003560706973;0.030003560706973;0.010284423828125;225.0;0.4716981053352356;0.4716981053352356;0.0;0.0;0.0;19.0;3.0
243.0;17.0;24.0;2.0;0.800000011920929;0.4000000059604645;0.7548305988311768;0.0070331641472876;0.0057373046875;115.0;0.7384195923805237;0.3133515119552612;0.0;0.0;0.0;19.0;4.0
244.0;16.0;19.0;1.0;0.2222222238779068;0.1111111119389534;0.1434306502342224;0.0591240860521793;0.002471923828125;45.0;0.2320754677057266;0.0849056616425514;0.0;0.0;0.0;4.0;5.0
223.0;21.0;16.0;3.0;0.4285714328289032;0.4285714328289032;0.3727454841136932;0.3727454841136932;0.008514404296875;169.0;0.3463114798069;0.3463114798069;0.0;0.0;0.0;30.0;1.0
245.0;19.0;16.0;1.0;0.3333333432674408;0.3333333432674408;0.3005566000938415;0.3005566000938415;0.002471923828125;45.0;0.28125;0.28125;0.0;0.0;0.0;4.0;2.0
287.0;36.0;49.0;1.0;0.125;0.125;0.3792735040187835;0.3792735040187835;0.1300048828125;96.0;0.2012578547000885;0.2012578547000885;1.0;0.0;0.0;0.0;3.0
244.0;24.0;17.0;2.0;0.1818181872367859;0.1818181872367859;0.0091208508238196;0.0091208508238196;0.0054931640625;107.0;0.1509167850017547;0.1509167850017547;0.0;0.0;0.0;14.0;4.0
245.0;19.0;16.0;1.0;0.3333333432674408;0.3333333432674408;0.3005566000938415;0.3005566000938415;0.002471923828125;45.0;0.28125;0.28125;0.0;0.0;0.0;4.0;5.0
223.0;39.0;38.0;1.0;0.1428571492433548;0.1428571492433548;0.1883767545223236;0.1883767545223236;0.004302978515625;102.0;0.2090163975954055;0.2090163975954055;1.0;0.0;0.0;0.0;1.0
245.0;16.0;22.0;2.0;0.6666666865348816;0.6666666865348816;0.6994433999061584;0.6994433999061584;0.0057525634765625;115.0;0.71875;0.71875;0.0;0.0;0.0;21.0;2.0
288.0;16.0;25.0;1.0;0.6666666865348816;0.1666666716337204;0.7067082524299622;0.18096724152565;0.0035400390625;78.0;0.7248803973197937;0.1866028755903244;0.0;0.0;0.0;20.0;3.0
244.0;7.0;33.0;1.0;0.0909090936183929;0.2727272808551788;0.0165948830544948;0.1660248339176178;0.0099945068359375;37.0;0.0521861761808395;0.1565585285425186;0.0;0.0;0.0;13.0;4.0
245.0;16.0;22.0;2.0;0.6666666865348816;0.6666666865348816;0.6994433999061584;0.6994433999061584;0.0057525634765625;115.0;0.71875;0.71875;0.0;0.0;0.0;21.0;5.0
223.0;16.0;25.0;2.0;0.4285714328289032;0.2857142984867096;0.4388777613639831;0.2959251701831817;0.0067596435546875;147.0;0.4446721374988556;0.3012295067310333;0.0;0.0;0.0;20.0;1.0
246.0;22.0;16.0;2.0;0.4000000059604645;0.4000000059604645;0.3475314676761627;0.3475314676761627;0.0054779052734375;107.0;0.3222891688346863;0.3222891688346863;0.0;0.0;0.0;18.0;2.0
288.0;25.0;16.0;2.0;0.3333333432674408;0.3333333432674408;0.2932917177677154;0.2932917177677154;0.0057373046875;115.0;0.2751196026802063;0.2751196026802063;0.0;0.0;0.0;8.0;3.0
244.0;17.0;31.0;4.0;0.4545454680919647;0.3636363744735718;0.8177096247673035;0.8136052489280701;0.4900054931640625;344.0;0.5486600995063782;0.4851904213428497;0.0;0.0;0.0;84.0;4.0
246.0;22.0;16.0;2.0;0.4000000059604645;0.4000000059604645;0.3475314676761627;0.3475314676761627;0.0054779052734375;107.0;0.3222891688346863;0.3222891688346863;0.0;0.0;0.0;18.0;5.0
224.0;16.0;25.0;3.0;0.2857142984867096;0.2142857164144516;0.0517950803041458;0.0373537726700305;0.0070648193359375;234.0;0.356521725654602;0.29068323969841;0.0;0.0;0.0;23.0;1.0
246.0;16.0;25.0;3.0;0.6000000238418579;0.6000000238418579;0.6524685621261597;0.6524685621261597;0.010284423828125;225.0;0.6777108311653137;0.6777108311653137;0.0;0.0;0.0;37.0;2.0
288.0;16.0;29.0;3.0;0.6666666865348816;0.5;0.7067082524299622;0.5257410407066345;0.010284423828125;225.0;0.7248803973197937;0.5382775068283081;0.0;0.0;0.0;34.0;3.0
244.0;10.0;33.0;1.0;0.0909090936183929;0.2727272808551788;0.0165948830544948;0.1660248339176178;0.0099945068359375;37.0;0.0521861761808395;0.1565585285425186;0.0;0.0;0.0;13.0;4.0
246.0;16.0;25.0;3.0;0.6000000238418579;0.6000000238418579;0.6524685621261597;0.6524685621261597;0.010284423828125;225.0;0.6777108311653137;0.6777108311653137;0.0;0.0;0.0;37.0;5.0
224.0;2.0;32.0;1.0;0.0714285746216774;0.3571428656578064;0.0529245659708976;0.8646228313446045;0.010009765625;37.0;0.0459627322852611;0.229813665151596;0.0;0.0;0.0;12.0;1.0
247.0;16.0;25.0;1.0;0.2222222238779068;0.1111111119389534;0.0795865654945373;0.0399655476212501;0.0035400390625;78.0;0.3118712306022644;0.1569416522979736;0.0;0.0;0.0;38.0;2.0
289.0;16.0;29.0;1.0;0.5;0.25;0.5090909004211426;0.2987012863159179;0.003509521484375;78.0;0.5168067216873169;0.3277311027050018;0.0;0.0;0.0;35.0;3.0
244.0;11.0;33.0;1.0;0.0909090936183929;0.2727272808551788;0.1328350603580474;0.1660248339176178;0.0800018310546875;37.0;0.0521861761808395;0.1565585285425186;0.0;0.0;0.0;11.0;4.0
247.0;16.0;25.0;1.0;0.2222222238779068;0.1111111119389534;0.0795865654945373;0.0399655476212501;0.0035400390625;78.0;0.3118712306022644;0.1569416522979736;0.0;0.0;0.0;38.0;5.0
224.0;3.0;32.0;1.0;0.0714285746216774;0.3571428656578064;0.2114562392234802;0.8646228313446045;0.0399932861328125;37.0;0.0459627322852611;0.229813665151596;0.0;0.0;0.0;14.0;1.0
247.0;25.0;16.0;4.0;0.4444444477558136;0.4444444477558136;0.1300603002309799;0.1300603002309799;0.0115203857421875;231.0;0.4647887349128723;0.4647887349128723;0.0;0.0;0.0;32.0;2.0
289.0;29.0;16.0;2.0;0.5;0.5;0.4909090995788574;0.4909090995788574;0.005767822265625;115.0;0.4831932783126831;0.4831932783126831;0.0;0.0;0.0;14.0;3.0
244.0;49.0;45.0;1.0;0.0909090936183929;0.0909090936183929;0.0071446667425334;0.0071446667425334;0.004302978515625;102.0;0.1438646018505096;0.1438646018505096;1.0;0.0;0.0;0.0;4.0
247.0;25.0;16.0;4.0;0.4444444477558136;0.4444444477558136;0.1300603002309799;0.1300603002309799;0.0115203857421875;231.0;0.4647887349128723;0.4647887349128723;0.0;0.0;0.0;32.0;5.0
224.0;7.0;32.0;1.0;0.0714285746216774;0.3571428656578064;0.0186365470290184;0.8646228313446045;0.0035247802734375;37.0;0.0459627322852611;0.229813665151596;0.0;0.0;0.0;13.0;1.0
247.0;16.0;30.0;1.0;0.2222222238779068;0.1111111119389534;0.0795865654945373;0.0396210178732872;0.003509521484375;77.0;0.3118712306022644;0.1549295783042907;0.0;0.0;0.0;60.0;2.0
289.0;16.0;19.0;1.0;0.5;0.25;0.5090909004211426;0.2103896141052246;0.002471923828125;45.0;0.5168067216873169;0.1890756338834762;0.0;0.0;0.0;8.0;3.0
244.0;17.0;20.0;1.0;0.4545454680919647;0.0909090936183929;0.8177096247673035;0.0041043832898139;0.002471923828125;45.0;0.5486600995063782;0.0634696781635284;0.0;0.0;0.0;5.0;4.0
247.0;16.0;30.0;1.0;0.2222222238779068;0.1111111119389534;0.0795865654945373;0.0396210178732872;0.003509521484375;77.0;0.3118712306022644;0.1549295783042907;0.0;0.0;0.0;60.0;5.0
224.0;25.0;16.0;4.0;0.2857142984867096;0.2857142984867096;0.0609116591513156;0.0609116591513156;0.0115203857421875;231.0;0.2869565188884735;0.2869565188884735;0.0;0.0;0.0;16.0;1.0
247.0;0.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.3386735618114471;0.7903531193733215;0.029998779296875;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;15.0;2.0
290.0;19.0;16.0;1.0;0.5;0.5;0.5;0.5;0.002471923828125;45.0;0.5;0.5;0.0;0.0;0.0;8.0;3.0
245.0;20.0;17.0;1.0;0.1428571492433548;0.1428571492433548;0.0050829909741878;0.0050829909741878;0.002471923828125;45.0;0.0865384638309478;0.0865384638309478;0.0;0.0;0.0;5.0;4.0
247.0;0.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.3386735618114471;0.7903531193733215;0.029998779296875;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;15.0;5.0
224.0;10.0;32.0;1.0;0.0714285746216774;0.3571428656578064;0.1586123406887054;0.8646228313446045;0.029998779296875;37.0;0.0459627322852611;0.229813665151596;0.0;0.0;0.0;13.0;1.0
247.0;3.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.1130060330033302;0.7903531193733215;0.010009765625;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;14.0;2.0
290.0;16.0;20.0;1.0;0.5;0.5;0.5;0.5;0.002471923828125;45.0;0.5;0.5;0.0;0.0;0.0;8.0;3.0
245.0;17.0;31.0;2.0;0.7142857313156128;0.2857142984867096;0.986068844795227;0.9664585590362548;0.470001220703125;172.0;0.7173076868057251;0.3307692408561706;0.0;0.0;0.0;86.0;4.0
247.0;3.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.1130060330033302;0.7903531193733215;0.010009765625;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;14.0;5.0
224.0;13.0;32.0;1.0;0.0714285746216774;0.3571428656578064;0.4229931533336639;0.8646228313446045;0.0800018310546875;37.0;0.0459627322852611;0.229813665151596;0.0;0.0;0.0;10.0;1.0
247.0;4.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.3386735618114471;0.7903531193733215;0.029998779296875;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;15.0;2.0
291.0;20.0;16.0;1.0;0.125;0.125;0.0071554770693182;0.0071554770693182;0.002471923828125;45.0;0.1371951252222061;0.1371951252222061;0.0;0.0;0.0;8.0;3.0
245.0;17.0;28.0;3.0;0.7142857313156128;0.4285714328289032;0.986068844795227;0.0196103043854236;0.0095367431640625;201.0;0.7173076868057251;0.3865384757518768;0.0;0.0;0.0;12.0;4.0
247.0;4.0;32.0;1.0;0.1111111119389534;0.3333333432674408;0.3386735618114471;0.7903531193733215;0.029998779296875;37.0;0.0744466781616211;0.2233400344848632;0.0;0.0;0.0;15.0;5.0
224.0;39.0;43.0;1.0;0.0714285746216774;0.0714285746216774;0.0226704310625791;0.0226704310625791;0.0042877197265625;102.0;0.1267080754041671;0.1267080754041671;1.0;0.0;0.0;0.0;1.0
248.0;7.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.1348885148763656;0.5395540595054626;0.029998779296875;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;2.0
291.0;1.0;32.0;1.0;0.125;0.75;0.0868374556303024;0.9841873049736024;0.029998779296875;37.0;0.1128048747777938;0.6768292784690857;0.0;0.0;0.0;18.0;3.0
245.0;41.0;42.0;1.0;0.1428571492433548;0.1428571492433548;0.0088481688871979;0.0088481688871979;0.004302978515625;102.0;0.196153849363327;0.196153849363327;1.0;0.0;0.0;0.0;4.0
248.0;7.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.1348885148763656;0.5395540595054626;0.029998779296875;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;5.0
224.0;16.0;22.0;1.0;0.2857142984867096;0.0714285746216774;0.0517950803041458;0.0144413067027926;0.0027313232421875;53.0;0.356521725654602;0.0658385083079338;0.0;0.0;0.0;21.0;1.0
248.0;10.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.2248370498418808;0.5395540595054626;0.0500030517578125;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;2.0
291.0;4.0;32.0;1.0;0.125;0.75;0.0578621923923492;0.9841873049736024;0.019989013671875;37.0;0.1128048747777938;0.6768292784690857;0.0;0.0;0.0;18.0;3.0
246.0;28.0;17.0;3.0;0.5;0.5;0.0254724733531475;0.0254724733531475;0.008514404296875;169.0;0.4567567706108093;0.4567567706108093;0.0;0.0;0.0;9.0;4.0
248.0;10.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.2248370498418808;0.5395540595054626;0.0500030517578125;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;5.0
225.0;16.0;22.0;1.0;0.5714285969734192;0.1428571492433548;0.575957715511322;0.1301188915967941;0.0030059814453125;62.0;0.5786290168762207;0.125;0.0;0.0;0.0;22.0;1.0
248.0;15.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.179828479886055;0.5395540595054626;0.0399932861328125;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;2.0
291.0;6.0;32.0;1.0;0.125;0.75;0.0289752651005983;0.9841873049736024;0.010009765625;37.0;0.1128048747777938;0.6768292784690857;0.0;0.0;0.0;18.0;3.0
246.0;17.0;31.0;1.0;0.5;0.1666666716337204;0.9745275378227234;0.9573176503181458;0.3199920654296875;86.0;0.5432432293891907;0.2324324250221252;0.0;0.0;0.0;87.0;4.0
248.0;15.0;32.0;1.0;0.0714285746216774;0.2142857164144516;0.179828479886055;0.5395540595054626;0.0399932861328125;37.0;0.0412486046552658;0.123745821416378;0.0;0.0;0.0;13.0;5.0
225.0;22.0;16.0;2.0;0.2857142984867096;0.2857142984867096;0.2377807199954986;0.2377807199954986;0.0054931640625;107.0;0.2157258093357086;0.2157258093357086;0.0;0.0;0.0;18.0;1.0
248.0;16.0;30.0;4.0;0.3571428656578064;0.2857142984867096;0.0803430527448654;0.0680617466568946;0.01513671875;344.0;0.4425863921642303;0.3835005462169647;0.0;0.0;0.0;64.0;2.0
291.0;7.0;32.0;1.0;0.125;0.75;0.0289752651005983;0.9841873049736024;0.010009765625;37.0;0.1128048747777938;0.6768292784690857;0.0;0.0;0.0;18.0;3.0
246.0;17.0;25.0;2.0;0.5;0.3333333432674408;0.9745275378227234;0.0172098968178033;0.0057525634765625;115.0;0.5432432293891907;0.3108108043670654;0.0;0.0;0.0;22.0;4.0
248.0;16.0;30.0;4.0;0.3571428656578064;0.2857142984867096;0.0803430527448654;0.0680617466568946;0.01513671875;344.0;0.4425863921642303;0.3835005462169647;0.0;0.0;0.0;64.0;5.0
225.0;42.0;46.0;1.0;0.1428571492433548;0.1428571492433548;0.1862615644931793;0.1862615644931793;0.004302978515625;102.0;0.2056451588869094;0.2056451588869094;1.0;0.0;0.0;0.0;1.0
